Date,GCM,Deficit in, AET in, soil_water in, runoff in, rain in, accumswe in, PET in 
1987-06-20,gridmet.historical,0.047244094488188976,0.16141732283464566,7.0826771653543314,0.0,0.023622047244094488,0.0,0.20866141732283466
1987-06-21,gridmet.historical,0.05511811023622047,0.16141732283464566,6.937007874015748,0.0,0.01968503937007874,0.0,0.21653543307086615
1987-06-22,gridmet.historical,0.015748031496062995,0.20866141732283466,6.897637795275591,0.0,0.16535433070866143,0.0,0.22440944881889766
1987-06-23,gridmet.historical,0.011811023622047244,0.20866141732283466,6.866141732283465,0.0,0.17716535433070868,0.0,0.2204724409448819
1987-06-24,gridmet.historical,0.047244094488188976,0.1377952755905512,6.755905511811024,0.0,0.027559055118110236,0.0,0.1811023622047244
1987-06-25,gridmet.historical,0.0,0.18503937007874016,6.9763779527559056,0.0,0.4015748031496063,0.0,0.18503937007874016
1987-06-26,gridmet.historical,0.0,0.1968503937007874,7.122047244094489,0.0,0.3425196850393701,0.0,0.1968503937007874
1987-06-27,gridmet.historical,0.05118110236220473,0.14960629921259844,6.980314960629922,0.0,0.011811023622047244,0.0,0.20472440944881892
1987-06-28,gridmet.historical,0.05118110236220473,0.12598425196850396,6.858267716535433,0.0,0.0,0.0,0.17716535433070868
1987-06-29,gridmet.historical,0.05511811023622047,0.12598425196850396,6.73228346456693,0.0,0.0,0.0,0.1811023622047244
1987-06-30,gridmet.historical,0.06299212598425198,0.1377952755905512,6.594488188976379,0.0,0.0,0.0,0.20078740157480315
1987-07-01,gridmet.historical,0.0,0.21259842519685043,6.661417322834645,0.0,0.2795275590551181,0.0,0.21259842519685043
1987-07-02,gridmet.historical,0.0,0.21259842519685043,6.7952755905511815,0.0,0.3464566929133859,0.0,0.21259842519685043
1987-07-03,gridmet.historical,0.0,0.21259842519685043,7.185039370078741,0.0,0.6023622047244095,0.0,0.21259842519685043
1987-07-04,gridmet.historical,0.0,0.20866141732283466,7.322834645669292,0.0,0.3464566929133859,0.0,0.20866141732283466
1987-07-05,gridmet.historical,0.0,0.20866141732283466,7.3700787401574805,0.0,0.2559055118110236,0.0,0.20866141732283466
1987-07-06,gridmet.historical,0.05118110236220473,0.15354330708661418,7.216535433070867,0.0,0.0,0.0,0.20472440944881892
1987-07-07,gridmet.historical,0.05905511811023623,0.15748031496062992,7.059055118110237,0.0,0.0,0.0,0.21653543307086615
1987-07-08,gridmet.historical,0.06299212598425198,0.16535433070866143,6.893700787401575,0.0,0.0,0.0,0.2283464566929134
1987-07-09,gridmet.historical,0.07086614173228346,0.16141732283464566,6.73228346456693,0.0,0.0,0.0,0.23228346456692917
1987-07-10,gridmet.historical,0.07086614173228346,0.15748031496062992,6.578740157480315,0.0,0.0,0.0,0.2283464566929134
1987-07-11,gridmet.historical,0.03543307086614173,0.1889763779527559,6.507874015748032,0.0,0.11811023622047245,0.0,0.2204724409448819
1987-07-12,gridmet.historical,0.0,0.21259842519685043,6.65748031496063,0.0,0.3622047244094488,0.0,0.21259842519685043
1987-07-13,gridmet.historical,0.06692913385826772,0.1456692913385827,6.511811023622048,0.0,0.0,0.0,0.21259842519685043
1987-07-14,gridmet.historical,0.05511811023622047,0.15748031496062992,6.405511811023622,0.0,0.05118110236220473,0.0,0.21259842519685043
1987-07-15,gridmet.historical,0.05905511811023623,0.1141732283464567,6.291338582677166,0.0,0.0,0.0,0.17716535433070868
1987-07-16,gridmet.historical,0.06299212598425198,0.1141732283464567,6.177165354330709,0.0,0.0,0.0,0.17716535433070868
1987-07-17,gridmet.historical,0.06299212598425198,0.11023622047244094,6.066929133858268,0.0,0.0,0.0,0.17322834645669294
1987-07-18,gridmet.historical,0.06692913385826772,0.11023622047244094,5.956692913385828,0.0,0.0,0.0,0.17716535433070868
1987-07-19,gridmet.historical,0.07480314960629922,0.1141732283464567,5.8385826771653555,0.0,0.0,0.0,0.19291338582677167
1987-07-20,gridmet.historical,0.08267716535433071,0.1220472440944882,5.716535433070866,0.0,0.0,0.0,0.20472440944881892
1987-07-21,gridmet.historical,0.0905511811023622,0.12598425196850396,5.590551181102363,0.0,0.0,0.0,0.21653543307086615
1987-07-22,gridmet.historical,0.09448818897637795,0.12598425196850396,5.464566929133859,0.0,0.0,0.0,0.2204724409448819
1987-07-23,gridmet.historical,0.09448818897637795,0.11811023622047245,5.346456692913387,0.0,0.0,0.0,0.21259842519685043
1987-07-24,gridmet.historical,0.0984251968503937,0.11811023622047245,5.23228346456693,0.0,0.0,0.0,0.21653543307086615
1987-07-25,gridmet.historical,0.05118110236220473,0.16929133858267717,5.1732283464566935,0.0,0.11023622047244094,0.0,0.2204724409448819
1987-07-26,gridmet.historical,0.10629921259842522,0.11811023622047245,5.055118110236221,0.0,0.0,0.0,0.2204724409448819
1987-07-27,gridmet.historical,0.08661417322834647,0.1220472440944882,4.964566929133858,0.0,0.03149606299212599,0.0,0.20866141732283466
1987-07-28,gridmet.historical,0.0984251968503937,0.10236220472440946,4.862204724409449,0.0,0.0,0.0,0.20078740157480315
1987-07-29,gridmet.historical,0.0984251968503937,0.09448818897637795,4.767716535433071,0.0,0.0,0.0,0.19291338582677167
1987-07-30,gridmet.historical,0.0984251968503937,0.09448818897637795,4.6732283464566935,0.0,0.0,0.0,0.19291338582677167
