Date,GCM,Precip (in),Tmax (F),Tmin (F), RHmax (%), RHmin(%), Tavg (F)
1979-01-01,gridmet.historical,0.45669292840431996,60.16997802734379,48.29002197265629,95.8,75.5,54.23000000000004
1979-01-02,gridmet.historical,0.9724409749188762,61.61001098632816,39.11001098632816,100.0,76.4,50.36001098632816
1979-01-03,gridmet.historical,0.0,40.36997802734379,17.33000000000004,96.9,26.6,28.849989013671916
1979-01-04,gridmet.historical,0.0,37.849989013671916,13.73000000000004,70.7,29.7,25.789994506835978
1979-01-05,gridmet.historical,0.027559054648782326,43.249989013671915,21.83000000000004,66.2,30.7,32.53999450683598
1979-01-06,gridmet.historical,0.1496062973352868,44.69002197265629,31.010010986328165,100.0,39.6,37.850016479492226
1979-01-07,gridmet.historical,0.4724409448818898,61.96997802734379,36.59002197265629,100.0,68.2,49.280000000000044
1979-01-08,gridmet.historical,0.18503936256949358,59.44998901367192,31.36997802734379,100.0,61.5,45.40998352050785
1979-01-09,gridmet.historical,0.0,38.030000000000044,20.930000000000042,82.8,29.4,29.480000000000043
1979-01-10,gridmet.historical,0.0,41.990021972656294,19.849989013671916,73.3,33.4,30.920005493164105
1979-01-11,gridmet.historical,0.027559054648782326,35.69002197265629,22.19002197265629,84.4,36.9,28.94002197265629
1979-01-12,gridmet.historical,0.5354330858846349,40.19002197265629,25.249989013671915,100.0,56.9,32.7200054931641
1979-01-13,gridmet.historical,0.24015747656033734,45.23000000000004,32.990021972656294,100.0,67.2,39.11001098632816
1979-01-14,gridmet.historical,0.0,58.91001098632817,31.549989013671915,100.0,52.0,45.23000000000004
1979-01-15,gridmet.historical,0.0,39.83000000000004,22.36997802734379,79.7,22.2,31.099989013671916
1979-01-16,gridmet.historical,0.0,50.990021972656294,28.849989013671916,54.9,29.6,39.920005493164105
1979-01-17,gridmet.historical,0.0,49.36997802734379,30.469978027343792,84.9,37.5,39.91997802734379
1979-01-18,gridmet.historical,0.0,47.749989013671915,21.110010986328163,92.6,34.1,34.430000000000035
1979-01-19,gridmet.historical,0.0629921269229078,37.310010986328166,17.69002197265629,78.2,19.0,27.500016479492228
1979-01-20,gridmet.historical,1.2755906112550752,47.569978027343794,27.23000000000004,100.0,34.2,37.39998901367191
1979-01-21,gridmet.historical,0.8070866141732284,67.01001098632817,43.43000000000004,100.0,57.1,55.22000549316411
1979-01-22,gridmet.historical,0.0,47.569978027343794,28.310010986328166,100.0,39.3,37.93999450683598
1979-01-23,gridmet.historical,0.0,52.069978027343794,26.33000000000004,82.0,40.3,39.19998901367192
1979-01-24,gridmet.historical,0.6929134008452649,69.53000000000004,40.73000000000004,100.0,50.7,55.13000000000004
1979-01-25,gridmet.historical,0.0,44.69002197265629,28.66997802734379,74.6,37.7,36.68000000000004
1979-01-26,gridmet.historical,0.0,46.849989013671916,27.949989013671917,75.8,47.0,37.39998901367191
1979-01-27,gridmet.historical,0.10629921447573686,49.01001098632817,29.749989013671915,87.4,51.5,39.38000000000004
1979-01-28,gridmet.historical,0.07874015748031496,43.43000000000004,32.810010986328166,100.0,47.1,38.1200054931641
1979-01-29,gridmet.historical,0.0,49.1900219726563,27.23000000000004,89.1,44.2,38.21001098632817
1979-01-30,gridmet.historical,0.0,46.310010986328166,24.16997802734379,87.3,34.1,35.23999450683598
1979-01-31,gridmet.historical,0.027559054648782326,39.29002197265629,25.249989013671915,88.0,37.9,32.270005493164106
1979-02-01,gridmet.historical,0.0,38.39002197265629,19.849989013671916,76.3,26.4,29.120005493164104
1979-02-02,gridmet.historical,0.0,40.01001098632817,16.610010986328163,66.8,27.1,28.310010986328166
1979-02-03,gridmet.historical,0.0,38.210010986328165,18.949989013671917,65.1,30.1,28.58000000000004
1979-02-04,gridmet.historical,0.0,49.36997802734379,26.510010986328165,66.8,35.7,37.93999450683598
1979-02-05,gridmet.historical,0.0,37.310010986328166,17.149989013671913,71.2,10.7,27.23000000000004
1979-02-06,gridmet.historical,0.0984251968503937,39.11001098632816,16.06997802734379,57.3,11.8,27.58999450683598
1979-02-07,gridmet.historical,0.6299212598425197,36.04998901367192,22.73000000000004,95.2,19.4,29.38999450683598
1979-02-08,gridmet.historical,0.04724409636550062,39.29002197265629,10.310010986328166,86.3,45.6,24.80001647949223
1979-02-09,gridmet.historical,0.0,29.390021972656292,10.849989013671916,81.1,42.5,20.120005493164104
1979-02-10,gridmet.historical,0.0,32.44998901367192,7.790021972656291,77.6,42.0,20.120005493164104
1979-02-11,gridmet.historical,0.051181100484893084,27.949989013671917,12.469978027343789,79.9,39.3,20.209983520507855
1979-02-12,gridmet.historical,0.02362204818275031,40.54998901367192,19.49002197265629,74.4,47.1,30.020005493164106
1979-02-13,gridmet.historical,0.0,33.89002197265629,19.669978027343788,82.5,43.7,26.78000000000004
1979-02-14,gridmet.historical,0.0,31.910010986328167,14.26997802734379,79.2,49.0,23.08999450683598
1979-02-15,gridmet.historical,0.01574803173072695,39.83000000000004,27.76997802734379,83.5,53.0,33.79998901367192
1979-02-16,gridmet.historical,0.0,40.36997802734379,26.510010986328165,87.4,51.4,33.43999450683598
1979-02-17,gridmet.historical,0.0,28.49002197265629,10.669978027343792,83.0,38.0,19.58000000000004
1979-02-18,gridmet.historical,0.6417322534275807,33.349989013671916,9.410010986328164,85.0,43.8,21.380000000000038
1979-02-19,gridmet.historical,0.3425196775301235,36.59002197265629,14.090021972656292,94.0,57.1,25.340021972656288
1979-02-20,gridmet.historical,0.18110235845010111,40.54998901367192,7.06997802734379,95.1,48.3,23.809983520507856
1979-02-21,gridmet.historical,0.0314960634614539,44.69002197265629,21.29002197265629,83.4,50.7,32.990021972656294
1979-02-22,gridmet.historical,0.14173227970994365,50.810010986328166,31.73000000000004,89.6,45.6,41.270005493164106
1979-02-23,gridmet.historical,0.7440944731704833,54.7699780273438,29.56997802734379,97.1,58.0,42.169978027343795
1979-02-24,gridmet.historical,1.4645669591708448,61.61001098632816,47.210010986328165,98.3,68.4,54.41001098632816
1979-02-25,gridmet.historical,0.8937008174385612,53.14998901367191,42.530000000000044,98.8,59.9,47.83999450683598
1979-02-26,gridmet.historical,0.06692913573557936,59.44998901367192,40.73000000000004,99.8,48.3,50.08999450683598
1979-02-27,gridmet.historical,0.0,48.11001098632816,32.990021972656294,82.1,39.7,40.55001647949223
1979-02-28,gridmet.historical,0.03543306992748591,59.810010986328166,31.010010986328165,78.4,38.3,45.41001098632817
1979-03-01,gridmet.historical,0.03937007874015748,63.41001098632817,34.069978027343794,90.9,41.6,48.739994506835984
1979-03-02,gridmet.historical,0.0,67.73000000000005,40.01001098632817,96.3,42.6,53.87000549316411
1979-03-03,gridmet.historical,0.0,63.23000000000005,39.29002197265629,94.2,40.4,51.26001098632817
1979-03-04,gridmet.historical,0.03543306992748591,71.51001098632817,38.569978027343794,89.3,36.3,55.03999450683598
1979-03-05,gridmet.historical,0.5039370153832624,68.9900219726563,54.7699780273438,100.0,54.9,61.880000000000045
1979-03-06,gridmet.historical,0.32283463816004476,66.64998901367193,49.73000000000005,100.0,61.3,58.18999450683599
1979-03-07,gridmet.historical,0.0,64.13000000000005,40.19002197265629,95.4,36.9,52.160010986328174
1979-03-08,gridmet.historical,0.027559054648782326,61.79002197265629,38.210010986328165,88.7,36.1,50.00001647949223
1979-03-09,gridmet.historical,0.0,68.81001098632817,43.249989013671915,88.1,41.1,56.030000000000044
1979-03-10,gridmet.historical,0.10629921447573686,68.9900219726563,40.91001098632817,92.9,41.7,54.950016479492234
1979-03-11,gridmet.historical,0.5196850318608321,54.23000000000005,33.89002197265629,100.0,40.6,44.060010986328166
1979-03-12,gridmet.historical,0.0,55.310010986328166,29.390021972656292,77.2,36.2,42.350016479492226
1979-03-13,gridmet.historical,0.0,68.2699780273438,31.19002197265629,86.1,38.2,49.73000000000005
1979-03-14,gridmet.historical,0.10236220096978617,68.9900219726563,41.26997802734379,95.0,43.2,55.13000000000004
1979-03-15,gridmet.historical,0.0,46.66997802734379,27.049989013671915,80.9,25.6,36.85998352050785
1979-03-16,gridmet.historical,0.0,51.16997802734379,24.710010986328165,76.8,27.4,37.93999450683597
1979-03-17,gridmet.historical,0.02362204818275031,65.21001098632817,28.310010986328166,79.9,25.0,46.76001098632817
1979-03-18,gridmet.historical,0.0,64.4900219726563,36.76997802734379,73.4,27.0,50.63000000000004
1979-03-19,gridmet.historical,0.0,65.5699780273438,32.990021972656294,87.8,36.0,49.280000000000044
1979-03-20,gridmet.historical,0.0,66.29002197265629,37.310010986328166,84.1,32.7,51.80001647949223
1979-03-21,gridmet.historical,0.0,66.64998901367193,35.51001098632817,79.9,32.1,51.08000000000005
1979-03-22,gridmet.historical,0.0,68.63000000000005,37.13000000000004,82.6,40.9,52.880000000000045
1979-03-23,gridmet.historical,0.36220471690020223,73.6699780273438,37.490021972656294,91.6,37.6,55.58000000000005
1979-03-24,gridmet.historical,1.3897637494905728,75.64998901367193,52.61001098632816,100.0,48.3,64.13000000000005
1979-03-25,gridmet.historical,0.0,62.51001098632817,45.76997802734379,91.6,35.3,54.139994506835976
1979-03-26,gridmet.historical,0.0,55.849989013671916,39.11001098632816,80.4,36.1,47.48000000000004
1979-03-27,gridmet.historical,0.0,59.990021972656294,36.41001098632817,78.8,37.3,48.200016479492234
1979-03-28,gridmet.historical,0.0,60.349989013671916,41.63000000000004,88.1,39.4,50.98999450683598
1979-03-29,gridmet.historical,0.01574803173072695,80.86997802734379,44.33000000000004,93.3,44.2,62.599989013671916
1979-03-30,gridmet.historical,0.0,83.5699780273438,54.41001098632817,88.7,38.2,68.98999450683598
1979-03-31,gridmet.historical,0.02362204818275031,82.4900219726563,56.21001098632817,89.4,40.7,69.35001647949224
1979-04-01,gridmet.historical,0.0,80.33000000000004,56.39002197265629,85.2,43.9,68.36001098632816
1979-04-02,gridmet.historical,0.10236220096978617,81.94998901367191,55.490021972656294,100.0,46.5,68.72000549316411
1979-04-03,gridmet.historical,0.8582676864984468,71.33000000000004,49.91001098632817,92.7,48.7,60.6200054931641
1979-04-04,gridmet.historical,0.4921259842519685,62.86997802734379,49.1900219726563,99.9,67.7,56.030000000000044
1979-04-05,gridmet.historical,0.0,68.2699780273438,45.76997802734379,94.8,36.6,57.0199780273438
1979-04-06,gridmet.historical,0.0,65.93000000000004,32.990021972656294,81.8,26.3,49.460010986328165
1979-04-07,gridmet.historical,0.0,57.29002197265629,29.03000000000004,66.8,21.2,43.16001098632817
1979-04-08,gridmet.historical,0.027559054648782326,69.34998901367192,38.93000000000004,81.5,31.1,54.139994506835976
1979-04-09,gridmet.historical,0.16929134609192376,70.96997802734379,49.01001098632817,100.0,47.4,59.98999450683598
1979-04-10,gridmet.historical,0.0,61.79002197265629,37.66997802734379,81.9,30.0,49.73000000000004
1979-04-11,gridmet.historical,0.0,71.33000000000004,39.29002197265629,74.3,36.4,55.310010986328166
1979-04-12,gridmet.historical,0.06692913573557936,75.83000000000004,49.91001098632817,86.4,44.0,62.8700054931641
1979-04-13,gridmet.historical,1.2519684739000216,68.2699780273438,51.530000000000044,100.0,58.9,59.89998901367192
1979-04-14,gridmet.historical,0.051181100484893084,70.43000000000004,49.1900219726563,100.0,41.0,59.810010986328166
1979-04-15,gridmet.historical,0.0,73.31001098632817,46.490021972656294,78.1,31.3,59.90001647949223
1979-04-16,gridmet.historical,0.0,59.810010986328166,43.069978027343794,79.6,32.5,51.43999450683598
1979-04-17,gridmet.historical,0.0,61.069978027343794,37.66997802734379,81.6,41.4,49.36997802734379
1979-04-18,gridmet.historical,0.0,67.01001098632817,39.64998901367191,78.3,32.4,53.33000000000004
1979-04-19,gridmet.historical,0.0,67.01001098632817,35.51001098632817,78.3,29.0,51.26001098632817
1979-04-20,gridmet.historical,0.0,67.1900219726563,35.86997802734379,75.3,27.8,51.530000000000044
1979-04-21,gridmet.historical,0.0,74.39002197265629,38.030000000000044,79.6,32.6,56.210010986328165
1979-04-22,gridmet.historical,0.0314960634614539,77.63000000000005,44.69002197265629,88.2,41.8,61.160010986328174
1979-04-23,gridmet.historical,0.01574803173072695,80.14998901367193,58.73000000000005,87.1,40.3,69.43999450683599
1979-04-24,gridmet.historical,0.01968503937007874,80.86997802734379,60.16997802734379,89.1,44.6,70.5199780273438
1979-04-25,gridmet.historical,0.0629921269229078,80.33000000000004,61.79002197265629,92.6,49.8,71.06001098632817
1979-04-26,gridmet.historical,0.5944882039948711,74.93000000000004,61.43000000000004,100.0,53.9,68.18000000000004
1979-04-27,gridmet.historical,0.0629921269229078,80.33000000000004,61.43000000000004,100.0,48.2,70.88000000000004
1979-04-28,gridmet.historical,0.01574803173072695,70.96997802734379,54.59002197265629,90.6,48.0,62.78000000000004
1979-04-29,gridmet.historical,0.0,68.63000000000005,50.09002197265629,86.9,36.2,59.36001098632817
1979-04-30,gridmet.historical,0.0,74.21001098632817,47.39002197265629,79.3,37.0,60.80001647949223
1979-05-01,gridmet.historical,0.011811024091375156,74.5699780273438,48.29002197265629,83.4,36.1,61.43000000000004
1979-05-02,gridmet.historical,0.0,74.93000000000004,43.249989013671915,81.6,38.1,59.08999450683598
1979-05-03,gridmet.historical,0.1220472403398649,79.79002197265629,47.030000000000044,91.2,46.1,63.41001098632817
1979-05-04,gridmet.historical,0.2440944806797298,83.03000000000004,65.21001098632817,100.0,59.8,74.12000549316411
1979-05-05,gridmet.historical,0.14566929321589434,68.81001098632817,50.09002197265629,100.0,42.7,59.45001647949223
1979-05-06,gridmet.historical,0.0,71.86997802734379,48.83000000000004,89.7,49.8,60.349989013671916
1979-05-07,gridmet.historical,0.0,84.29002197265629,48.46997802734379,92.3,50.7,66.38000000000004
1979-05-08,gridmet.historical,0.011811024091375156,86.9900219726563,57.83000000000004,95.4,48.4,72.41001098632816
1979-05-09,gridmet.historical,0.05511810929756465,88.61001098632818,61.43000000000004,95.9,50.4,75.0200054931641
1979-05-10,gridmet.historical,0.043307087552829054,83.5699780273438,68.44998901367191,100.0,50.9,76.00998352050786
1979-05-11,gridmet.historical,0.011811024091375156,87.89002197265629,68.0900219726563,95.5,53.8,77.9900219726563
1979-05-12,gridmet.historical,0.16141731908002238,85.36997802734379,67.91001098632816,97.3,53.4,76.63999450683598
1979-05-13,gridmet.historical,0.610236220472441,86.2699780273438,71.51001098632817,100.0,52.7,78.88999450683599
1979-05-14,gridmet.historical,0.2362204724409449,76.54998901367192,59.810010986328166,100.0,53.2,68.18000000000004
1979-05-15,gridmet.historical,0.0,79.96997802734379,53.14998901367191,96.5,49.1,66.55998352050784
1979-05-16,gridmet.historical,0.0,77.44998901367191,51.16997802734379,92.8,38.8,64.30998352050784
1979-05-17,gridmet.historical,0.10236220096978617,72.23000000000005,43.43000000000004,86.2,35.8,57.83000000000004
1979-05-18,gridmet.historical,0.46850392198938084,71.33000000000004,50.990021972656294,100.0,46.5,61.16001098632817
1979-05-19,gridmet.historical,0.16141731908002238,71.51001098632817,50.990021972656294,100.0,59.2,61.25001647949223
1979-05-20,gridmet.historical,0.01574803173072695,76.73000000000005,59.09002197265629,96.0,54.8,67.91001098632816
1979-05-21,gridmet.historical,0.0,83.21001098632817,53.51001098632817,94.3,52.2,68.36001098632818
1979-05-22,gridmet.historical,0.2362204724409449,80.14998901367193,64.4900219726563,93.4,52.9,72.3200054931641
1979-05-23,gridmet.historical,0.20078739782017987,86.81001098632817,66.64998901367193,100.0,54.9,76.73000000000005
1979-05-24,gridmet.historical,0.6535433221051073,81.94998901367191,70.79002197265629,100.0,56.2,76.3700054931641
1979-05-25,gridmet.historical,0.1968503937007874,78.1699780273438,58.36997802734379,100.0,45.1,68.2699780273438
1979-05-26,gridmet.historical,0.0,64.84998901367192,48.64998901367191,84.4,47.1,56.749989013671915
1979-05-27,gridmet.historical,0.03937007874015748,73.13000000000005,43.61001098632816,88.7,48.6,58.37000549316411
1979-05-28,gridmet.historical,0.17322835021131622,79.79002197265629,57.83000000000004,100.0,57.7,68.81001098632817
1979-05-29,gridmet.historical,0.011811024091375156,82.31001098632817,63.94998901367192,99.3,52.7,73.13000000000004
1979-05-30,gridmet.historical,0.1102362185951293,85.36997802734379,67.54998901367192,90.0,45.3,76.45998352050785
1979-05-31,gridmet.historical,0.921259827501192,85.54998901367192,63.41001098632817,100.0,55.0,74.48000000000005
1979-06-01,gridmet.historical,0.31496062992125984,86.81001098632817,71.33000000000004,100.0,58.6,79.0700054931641
1979-06-02,gridmet.historical,0.043307087552829054,83.5699780273438,67.73000000000005,100.0,56.2,75.64998901367193
1979-06-03,gridmet.historical,0.7874015748031497,76.36997802734379,61.24998901367192,100.0,63.7,68.80998352050786
1979-06-04,gridmet.historical,0.6692913385826772,76.01001098632817,59.09002197265629,100.0,65.4,67.55001647949223
1979-06-05,gridmet.historical,0.0,86.2699780273438,54.7699780273438,100.0,49.4,70.5199780273438
1979-06-06,gridmet.historical,0.0,89.86997802734379,58.73000000000005,95.5,53.6,74.29998901367192
1979-06-07,gridmet.historical,0.0,90.23000000000005,69.89002197265629,98.1,50.0,80.06001098632817
1979-06-08,gridmet.historical,0.0,89.14998901367193,65.74998901367192,100.0,44.7,77.44998901367192
1979-06-09,gridmet.historical,0.0,88.24998901367192,66.83000000000004,100.0,53.1,77.53999450683598
1979-06-10,gridmet.historical,0.07874015748031496,89.86997802734379,67.01001098632817,100.0,53.6,78.43999450683597
1979-06-11,gridmet.historical,0.30314959878996606,76.91001098632816,55.310010986328166,100.0,55.7,66.11001098632816
1979-06-12,gridmet.historical,0.0,80.14998901367193,48.46997802734379,94.3,48.7,64.30998352050786
1979-06-13,gridmet.historical,0.0,83.03000000000004,55.849989013671916,90.8,41.9,69.43999450683597
1979-06-14,gridmet.historical,0.0,79.43000000000004,52.96997802734379,96.6,39.8,66.19998901367191
1979-06-15,gridmet.historical,0.0,81.7699780273438,49.54998901367192,90.5,41.1,65.65998352050786
1979-06-16,gridmet.historical,0.2125984289514737,80.51001098632817,55.13000000000004,100.0,43.5,67.8200054931641
1979-06-17,gridmet.historical,0.02362204818275031,83.5699780273438,64.4900219726563,100.0,57.9,74.03000000000004
1979-06-18,gridmet.historical,0.0,91.84998901367192,62.51001098632817,98.9,51.3,77.18000000000004
1979-06-19,gridmet.historical,0.0,81.94998901367191,59.09002197265629,94.9,47.9,70.52000549316409
1979-06-20,gridmet.historical,0.011811024091375156,79.43000000000004,52.61001098632816,97.0,39.4,66.02000549316409
1979-06-21,gridmet.historical,0.18503936256949358,73.13000000000005,53.6900219726563,100.0,45.0,63.410010986328174
1979-06-22,gridmet.historical,0.24015747656033734,89.51001098632817,57.83000000000004,100.0,48.9,73.6700054931641
1979-06-23,gridmet.historical,0.0984251968503937,92.39002197265629,63.41001098632817,96.1,43.2,77.90001647949222
1979-06-24,gridmet.historical,0.7204724109078956,80.86997802734379,59.810010986328166,100.0,46.0,70.33999450683598
1979-06-25,gridmet.historical,0.0,72.5900219726563,56.39002197265629,100.0,47.2,64.4900219726563
1979-06-26,gridmet.historical,0.0,79.0699780273438,51.71001098632817,91.7,47.7,65.38999450683599
1979-06-27,gridmet.historical,0.0,82.31001098632817,52.61001098632816,97.3,44.1,67.46001098632817
1979-06-28,gridmet.historical,0.0,85.1900219726563,56.74998901367192,100.0,48.2,70.97000549316411
1979-06-29,gridmet.historical,0.05511810929756465,87.89002197265629,61.61001098632816,100.0,48.5,74.75001647949222
1979-06-30,gridmet.historical,0.4881889613594596,85.36997802734379,62.86997802734379,100.0,53.1,74.11997802734379
1979-07-01,gridmet.historical,0.15354331084123748,85.1900219726563,63.59002197265629,100.0,47.3,74.39002197265629
1979-07-02,gridmet.historical,0.0,85.1900219726563,61.43000000000004,100.0,46.3,73.31001098632817
1979-07-03,gridmet.historical,0.0,85.91001098632816,56.93000000000004,100.0,48.6,71.4200054931641
1979-07-04,gridmet.historical,0.1496062973352868,85.01001098632817,59.990021972656294,100.0,50.5,72.50001647949223
1979-07-05,gridmet.historical,0.0,78.1699780273438,56.569978027343794,100.0,36.6,67.36997802734379
1979-07-06,gridmet.historical,0.0,75.29002197265629,55.66997802734379,98.2,42.3,65.48000000000005
1979-07-07,gridmet.historical,0.0,82.6699780273438,53.14998901367191,89.7,42.9,67.90998352050786
1979-07-08,gridmet.historical,0.0,84.29002197265629,53.33000000000004,100.0,45.5,68.81001098632817
1979-07-09,gridmet.historical,0.0,85.36997802734379,55.310010986328166,100.0,49.4,70.33999450683598
1979-07-10,gridmet.historical,0.027559054648782326,81.7699780273438,63.59002197265629,100.0,54.8,72.68000000000004
1979-07-11,gridmet.historical,0.0,86.63000000000005,65.21001098632817,100.0,53.5,75.92000549316411
1979-07-12,gridmet.historical,0.051181100484893084,91.6699780273438,67.36997802734379,100.0,53.7,79.5199780273438
1979-07-13,gridmet.historical,0.0629921269229078,94.73000000000005,75.46997802734379,100.0,51.8,85.09998901367192
1979-07-14,gridmet.historical,0.0,88.79002197265629,73.13000000000005,99.8,53.4,80.96001098632817
1979-07-15,gridmet.historical,0.0,87.71001098632817,73.13000000000005,100.0,59.0,80.42000549316411
1979-07-16,gridmet.historical,0.0,90.5900219726563,70.61001098632818,100.0,58.9,80.60001647949224
1979-07-17,gridmet.historical,0.35826773155392627,91.31001098632817,70.61001098632818,100.0,55.7,80.96001098632817
1979-07-18,gridmet.historical,0.4763779677743987,88.0699780273438,73.4900219726563,100.0,57.1,80.78000000000004
1979-07-19,gridmet.historical,0.1496062973352868,86.2699780273438,71.33000000000004,100.0,61.6,78.79998901367192
1979-07-20,gridmet.historical,1.066929148876761,84.46997802734379,70.24998901367192,100.0,64.3,77.35998352050785
1979-07-21,gridmet.historical,0.9527559355487975,83.21001098632817,71.33000000000004,100.0,66.7,77.2700054931641
1979-07-22,gridmet.historical,0.0,88.79002197265629,70.43000000000004,100.0,58.5,79.61001098632816
1979-07-23,gridmet.historical,0.14173227970994365,89.33000000000004,72.94998901367191,100.0,59.3,81.13999450683598
1979-07-24,gridmet.historical,0.05905511811023623,89.51001098632817,72.41001098632816,100.0,57.8,80.96001098632817
1979-07-25,gridmet.historical,0.043307087552829054,90.23000000000005,68.9900219726563,100.0,58.1,79.61001098632818
1979-07-26,gridmet.historical,0.043307087552829054,90.04998901367192,72.23000000000005,100.0,60.9,81.13999450683599
1979-07-27,gridmet.historical,0.0748031486676434,87.34998901367192,69.89002197265629,100.0,60.4,78.6200054931641
1979-07-28,gridmet.historical,0.03937007874015748,92.93000000000004,72.23000000000005,100.0,54.4,82.58000000000004
1979-07-29,gridmet.historical,0.3188976528137688,92.5699780273438,73.31001098632817,100.0,55.0,82.93999450683597
1979-07-30,gridmet.historical,0.5039370153832624,82.31001098632817,70.24998901367192,100.0,57.9,76.28000000000004
1979-07-31,gridmet.historical,0.011811024091375156,90.23000000000005,69.71001098632817,100.0,64.7,79.97000549316411
1979-08-01,gridmet.historical,0.01574803173072695,93.29002197265629,72.7699780273438,100.0,59.1,83.03000000000004
1979-08-02,gridmet.historical,0.34645670042263244,92.5699780273438,76.91001098632816,100.0,56.1,84.73999450683598
1979-08-03,gridmet.historical,0.0,89.86997802734379,75.46997802734379,100.0,58.0,82.66997802734379
1979-08-04,gridmet.historical,0.0,92.39002197265629,70.79002197265629,100.0,54.2,81.59002197265629
1979-08-05,gridmet.historical,0.0,92.21001098632817,72.41001098632816,100.0,46.8,82.31001098632817
1979-08-06,gridmet.historical,0.027559054648782326,94.1900219726563,71.14998901367193,96.7,44.6,82.67000549316411
1979-08-07,gridmet.historical,0.0314960634614539,91.31001098632817,68.2699780273438,99.5,46.0,79.78999450683598
1979-08-08,gridmet.historical,0.31496062992125984,97.9699780273438,67.91001098632816,100.0,44.7,82.93999450683597
1979-08-09,gridmet.historical,0.0,93.11001098632818,73.13000000000005,100.0,47.6,83.12000549316411
1979-08-10,gridmet.historical,0.9291338732862098,99.04998901367192,71.14998901367193,100.0,42.3,85.09998901367192
1979-08-11,gridmet.historical,0.988188991396446,94.1900219726563,71.6900219726563,100.0,50.6,82.9400219726563
1979-08-12,gridmet.historical,0.4803149531206747,79.79002197265629,60.530000000000044,100.0,57.4,70.16001098632816
1979-08-13,gridmet.historical,0.0,78.53000000000004,56.93000000000004,100.0,47.0,67.73000000000005
1979-08-14,gridmet.historical,0.0,88.24998901367192,53.14998901367191,99.6,50.4,70.69998901367191
1979-08-15,gridmet.historical,0.0,79.79002197265629,54.7699780273438,97.4,42.3,67.28000000000004
1979-08-16,gridmet.historical,0.0,76.36997802734379,48.46997802734379,98.6,44.5,62.41997802734379
1979-08-17,gridmet.historical,0.0,78.71001098632817,52.61001098632816,90.3,40.8,65.66001098632816
1979-08-18,gridmet.historical,0.3858267791627899,74.74998901367192,55.490021972656294,100.0,40.5,65.12000549316411
1979-08-19,gridmet.historical,0.07086613985497182,88.0699780273438,64.84998901367192,100.0,58.2,76.45998352050785
1979-08-20,gridmet.historical,0.027559054648782326,86.81001098632817,69.71001098632817,100.0,57.7,78.26001098632817
1979-08-21,gridmet.historical,0.0,87.89002197265629,68.44998901367191,100.0,59.7,78.1700054931641
1979-08-22,gridmet.historical,0.05905511811023623,83.03000000000004,65.03000000000004,100.0,58.4,74.03000000000004
1979-08-23,gridmet.historical,0.0314960634614539,85.54998901367192,62.14998901367191,100.0,60.6,73.84998901367192
1979-08-24,gridmet.historical,0.011811024091375156,89.14998901367193,70.96997802734379,100.0,59.4,80.05998352050786
1979-08-25,gridmet.historical,0.0314960634614539,90.41001098632816,73.31001098632817,100.0,56.5,81.86001098632816
1979-08-26,gridmet.historical,0.15354331084123748,90.23000000000005,73.84998901367192,100.0,60.8,82.03999450683598
1979-08-27,gridmet.historical,0.40551181853286866,90.23000000000005,70.61001098632818,100.0,59.6,80.42000549316411
1979-08-28,gridmet.historical,0.5787401499710684,87.34998901367192,71.86997802734379,100.0,54.9,79.60998352050785
1979-08-29,gridmet.historical,0.1220472403398649,88.79002197265629,71.33000000000004,100.0,57.2,80.06001098632817
1979-08-30,gridmet.historical,0.0,93.46997802734379,73.31001098632817,100.0,51.0,83.38999450683598
1979-08-31,gridmet.historical,0.05511810929756465,88.24998901367192,70.24998901367192,99.2,48.5,79.24998901367192
1979-09-01,gridmet.historical,0.3307086463988297,88.24998901367192,66.46997802734379,100.0,57.4,77.35998352050785
1979-09-02,gridmet.historical,0.4803149531206747,85.91001098632816,71.86997802734379,100.0,62.1,78.88999450683598
1979-09-03,gridmet.historical,1.2401574803149606,87.89002197265629,73.6699780273438,100.0,63.7,80.78000000000004
1979-09-04,gridmet.historical,0.9133858568086399,83.39002197265629,71.86997802734379,100.0,67.8,77.63000000000004
1979-09-05,gridmet.historical,2.870078800231453,82.31001098632817,70.43000000000004,100.0,75.4,76.3700054931641
1979-09-06,gridmet.historical,0.24803150357223872,89.33000000000004,65.39002197265629,100.0,58.5,77.36001098632816
1979-09-07,gridmet.historical,0.10629921447573686,88.43000000000004,67.36997802734379,100.0,51.3,77.89998901367191
1979-09-08,gridmet.historical,0.0,80.51001098632817,57.64998901367191,100.0,53.4,69.08000000000004
1979-09-09,gridmet.historical,0.0,76.01001098632817,55.849989013671916,100.0,52.3,65.93000000000004
1979-09-10,gridmet.historical,0.0,79.61001098632818,54.41001098632817,100.0,62.4,67.01001098632817
1979-09-11,gridmet.historical,0.0,83.74998901367192,58.73000000000005,100.0,53.7,71.23999450683598
1979-09-12,gridmet.historical,0.03937007874015748,85.01001098632817,61.24998901367192,100.0,59.6,73.13000000000005
1979-09-13,gridmet.historical,0.14566929321589434,80.51001098632817,61.43000000000004,100.0,63.6,70.97000549316411
1979-09-14,gridmet.historical,0.14173227970994365,87.89002197265629,70.0699780273438,100.0,69.4,78.98000000000005
1979-09-15,gridmet.historical,0.0,76.1900219726563,58.36997802734379,100.0,45.7,67.28000000000004
1979-09-16,gridmet.historical,0.0,74.5699780273438,56.030000000000044,98.5,46.4,65.29998901367192
